,time,temperature_2m,cloudcover,windspeed_10m,latitude,longitude,location
0,2024-10-31T00:00,9.2,98,10.1,45.5152,-122.6784,"(45.5152, -122.6784)"
1,2024-10-31T01:00,8.2,100,11.7,45.5152,-122.6784,"(45.5152, -122.6784)"
2,2024-10-31T02:00,7.7,99,5.5,45.5152,-122.6784,"(45.5152, -122.6784)"
3,2024-10-31T03:00,7.4,100,5.1,45.5152,-122.6784,"(45.5152, -122.6784)"
4,2024-10-31T04:00,7.5,100,5.5,45.5152,-122.6784,"(45.5152, -122.6784)"
5,2024-10-31T05:00,7.7,100,9.8,45.5152,-122.6784,"(45.5152, -122.6784)"
6,2024-10-31T06:00,7.1,83,5.8,45.5152,-122.6784,"(45.5152, -122.6784)"
7,2024-10-31T07:00,6.9,81,13.0,45.5152,-122.6784,"(45.5152, -122.6784)"
8,2024-10-31T08:00,6.7,46,13.3,45.5152,-122.6784,"(45.5152, -122.6784)"
9,2024-10-31T09:00,6.8,83,15.0,45.5152,-122.6784,"(45.5152, -122.6784)"
10,2024-10-31T10:00,6.3,100,14.3,45.5152,-122.6784,"(45.5152, -122.6784)"
11,2024-10-31T11:00,6.3,100,12.5,45.5152,-122.6784,"(45.5152, -122.6784)"
12,2024-10-31T12:00,6.2,86,13.4,45.5152,-122.6784,"(45.5152, -122.6784)"
13,2024-10-31T13:00,6.1,100,12.5,45.5152,-122.6784,"(45.5152, -122.6784)"
14,2024-10-31T14:00,5.9,100,9.1,45.5152,-122.6784,"(45.5152, -122.6784)"
15,2024-10-31T15:00,6.1,100,11.6,45.5152,-122.6784,"(45.5152, -122.6784)"
16,2024-10-31T16:00,6.5,55,12.1,45.5152,-122.6784,"(45.5152, -122.6784)"
17,2024-10-31T17:00,7.6,100,15.3,45.5152,-122.6784,"(45.5152, -122.6784)"
18,2024-10-31T18:00,8.1,100,15.8,45.5152,-122.6784,"(45.5152, -122.6784)"
19,2024-10-31T19:00,8.9,100,15.1,45.5152,-122.6784,"(45.5152, -122.6784)"
20,2024-10-31T20:00,8.7,100,13.9,45.5152,-122.6784,"(45.5152, -122.6784)"
21,2024-10-31T21:00,9.8,100,14.2,45.5152,-122.6784,"(45.5152, -122.6784)"
22,2024-10-31T22:00,10.1,100,13.0,45.5152,-122.6784,"(45.5152, -122.6784)"
23,2024-10-31T23:00,10.0,100,12.1,45.5152,-122.6784,"(45.5152, -122.6784)"
24,2024-11-01T00:00,9.9,100,17.5,45.5152,-122.6784,"(45.5152, -122.6784)"
25,2024-11-01T01:00,9.1,100,18.4,45.5152,-122.6784,"(45.5152, -122.6784)"
26,2024-11-01T02:00,8.8,100,18.2,45.5152,-122.6784,"(45.5152, -122.6784)"
27,2024-11-01T03:00,8.8,100,19.6,45.5152,-122.6784,"(45.5152, -122.6784)"
28,2024-11-01T04:00,8.4,100,18.7,45.5152,-122.6784,"(45.5152, -122.6784)"
29,2024-11-01T05:00,8.3,100,11.8,45.5152,-122.6784,"(45.5152, -122.6784)"
30,2024-11-01T06:00,8.3,100,13.5,45.5152,-122.6784,"(45.5152, -122.6784)"
31,2024-11-01T07:00,8.6,100,16.9,45.5152,-122.6784,"(45.5152, -122.6784)"
32,2024-11-01T08:00,8.5,100,13.4,45.5152,-122.6784,"(45.5152, -122.6784)"
33,2024-11-01T09:00,9.0,100,14.2,45.5152,-122.6784,"(45.5152, -122.6784)"
34,2024-11-01T10:00,8.7,100,17.8,45.5152,-122.6784,"(45.5152, -122.6784)"
35,2024-11-01T11:00,8.7,100,14.5,45.5152,-122.6784,"(45.5152, -122.6784)"
36,2024-11-01T12:00,8.7,100,17.2,45.5152,-122.6784,"(45.5152, -122.6784)"
37,2024-11-01T13:00,8.9,100,17.3,45.5152,-122.6784,"(45.5152, -122.6784)"
38,2024-11-01T14:00,9.6,100,20.5,45.5152,-122.6784,"(45.5152, -122.6784)"
39,2024-11-01T15:00,9.8,100,19.7,45.5152,-122.6784,"(45.5152, -122.6784)"
40,2024-11-01T16:00,10.5,100,25.4,45.5152,-122.6784,"(45.5152, -122.6784)"
41,2024-11-01T17:00,11.1,100,29.3,45.5152,-122.6784,"(45.5152, -122.6784)"
42,2024-11-01T18:00,11.9,83,27.6,45.5152,-122.6784,"(45.5152, -122.6784)"
43,2024-11-01T19:00,12.0,100,26.6,45.5152,-122.6784,"(45.5152, -122.6784)"
44,2024-11-01T20:00,12.1,100,29.3,45.5152,-122.6784,"(45.5152, -122.6784)"
45,2024-11-01T21:00,13.0,53,20.0,45.5152,-122.6784,"(45.5152, -122.6784)"
46,2024-11-01T22:00,12.7,100,8.6,45.5152,-122.6784,"(45.5152, -122.6784)"
47,2024-11-01T23:00,12.4,100,7.4,45.5152,-122.6784,"(45.5152, -122.6784)"
48,2024-11-02T00:00,12.3,100,4.2,45.5152,-122.6784,"(45.5152, -122.6784)"
49,2024-11-02T01:00,10.1,100,12.2,45.5152,-122.6784,"(45.5152, -122.6784)"
50,2024-11-02T02:00,10.1,100,13.7,45.5152,-122.6784,"(45.5152, -122.6784)"
51,2024-11-02T03:00,9.7,37,12.0,45.5152,-122.6784,"(45.5152, -122.6784)"
52,2024-11-02T04:00,9.5,84,9.7,45.5152,-122.6784,"(45.5152, -122.6784)"
53,2024-11-02T05:00,9.8,93,6.6,45.5152,-122.6784,"(45.5152, -122.6784)"
54,2024-11-02T06:00,9.9,100,4.1,45.5152,-122.6784,"(45.5152, -122.6784)"
55,2024-11-02T07:00,9.5,100,1.5,45.5152,-122.6784,"(45.5152, -122.6784)"
56,2024-11-02T08:00,9.2,100,2.6,45.5152,-122.6784,"(45.5152, -122.6784)"
57,2024-11-02T09:00,9.0,100,6.3,45.5152,-122.6784,"(45.5152, -122.6784)"
58,2024-11-02T10:00,8.5,100,7.5,45.5152,-122.6784,"(45.5152, -122.6784)"
59,2024-11-02T11:00,8.7,100,6.0,45.5152,-122.6784,"(45.5152, -122.6784)"
60,2024-11-02T12:00,8.7,100,6.2,45.5152,-122.6784,"(45.5152, -122.6784)"
61,2024-11-02T13:00,8.2,100,6.1,45.5152,-122.6784,"(45.5152, -122.6784)"
62,2024-11-02T14:00,8.4,100,7.0,45.5152,-122.6784,"(45.5152, -122.6784)"
63,2024-11-02T15:00,7.7,100,5.8,45.5152,-122.6784,"(45.5152, -122.6784)"
64,2024-11-02T16:00,8.3,100,4.4,45.5152,-122.6784,"(45.5152, -122.6784)"
65,2024-11-02T17:00,9.0,100,6.8,45.5152,-122.6784,"(45.5152, -122.6784)"
66,2024-11-02T18:00,10.1,87,11.4,45.5152,-122.6784,"(45.5152, -122.6784)"
67,2024-11-02T19:00,11.4,99,10.2,45.5152,-122.6784,"(45.5152, -122.6784)"
68,2024-11-02T20:00,12.6,100,9.5,45.5152,-122.6784,"(45.5152, -122.6784)"
69,2024-11-02T21:00,13.3,100,9.2,45.5152,-122.6784,"(45.5152, -122.6784)"
70,2024-11-02T22:00,13.6,100,10.2,45.5152,-122.6784,"(45.5152, -122.6784)"
71,2024-11-02T23:00,13.5,100,9.9,45.5152,-122.6784,"(45.5152, -122.6784)"
72,2024-11-03T00:00,12.9,69,13.0,45.5152,-122.6784,"(45.5152, -122.6784)"
73,2024-11-03T01:00,11.4,13,9.9,45.5152,-122.6784,"(45.5152, -122.6784)"
74,2024-11-03T02:00,11.2,0,7.2,45.5152,-122.6784,"(45.5152, -122.6784)"
75,2024-11-03T03:00,10.9,79,5.4,45.5152,-122.6784,"(45.5152, -122.6784)"
76,2024-11-03T04:00,10.4,100,4.8,45.5152,-122.6784,"(45.5152, -122.6784)"
77,2024-11-03T05:00,10.1,100,4.9,45.5152,-122.6784,"(45.5152, -122.6784)"
78,2024-11-03T06:00,9.6,100,3.9,45.5152,-122.6784,"(45.5152, -122.6784)"
79,2024-11-03T07:00,9.5,100,4.5,45.5152,-122.6784,"(45.5152, -122.6784)"
80,2024-11-03T08:00,9.4,100,5.7,45.5152,-122.6784,"(45.5152, -122.6784)"
81,2024-11-03T09:00,9.4,100,7.7,45.5152,-122.6784,"(45.5152, -122.6784)"
82,2024-11-03T10:00,9.2,100,6.4,45.5152,-122.6784,"(45.5152, -122.6784)"
83,2024-11-03T11:00,9.1,100,6.2,45.5152,-122.6784,"(45.5152, -122.6784)"
84,2024-11-03T12:00,9.1,100,3.7,45.5152,-122.6784,"(45.5152, -122.6784)"
85,2024-11-03T13:00,9.2,100,5.8,45.5152,-122.6784,"(45.5152, -122.6784)"
86,2024-11-03T14:00,9.2,100,7.7,45.5152,-122.6784,"(45.5152, -122.6784)"
87,2024-11-03T15:00,9.1,100,7.1,45.5152,-122.6784,"(45.5152, -122.6784)"
88,2024-11-03T16:00,9.3,99,3.9,45.5152,-122.6784,"(45.5152, -122.6784)"
89,2024-11-03T17:00,10.3,100,4.8,45.5152,-122.6784,"(45.5152, -122.6784)"
90,2024-11-03T18:00,11.0,90,4.7,45.5152,-122.6784,"(45.5152, -122.6784)"
91,2024-11-03T19:00,11.7,100,5.2,45.5152,-122.6784,"(45.5152, -122.6784)"
92,2024-11-03T20:00,11.5,100,5.3,45.5152,-122.6784,"(45.5152, -122.6784)"
93,2024-11-03T21:00,12.7,100,4.7,45.5152,-122.6784,"(45.5152, -122.6784)"
94,2024-11-03T22:00,12.6,100,4.1,45.5152,-122.6784,"(45.5152, -122.6784)"
95,2024-11-03T23:00,12.7,65,8.0,45.5152,-122.6784,"(45.5152, -122.6784)"
96,2024-11-04T00:00,12.1,38,9.4,45.5152,-122.6784,"(45.5152, -122.6784)"
97,2024-11-04T01:00,10.8,25,6.3,45.5152,-122.6784,"(45.5152, -122.6784)"
98,2024-11-04T02:00,10.2,100,4.3,45.5152,-122.6784,"(45.5152, -122.6784)"
99,2024-11-04T03:00,10.0,67,4.5,45.5152,-122.6784,"(45.5152, -122.6784)"
100,2024-11-04T04:00,9.6,100,3.6,45.5152,-122.6784,"(45.5152, -122.6784)"
101,2024-11-04T05:00,9.2,100,4.0,45.5152,-122.6784,"(45.5152, -122.6784)"
102,2024-11-04T06:00,8.8,100,2.3,45.5152,-122.6784,"(45.5152, -122.6784)"
103,2024-11-04T07:00,8.5,100,1.9,45.5152,-122.6784,"(45.5152, -122.6784)"
104,2024-11-04T08:00,8.2,100,1.8,45.5152,-122.6784,"(45.5152, -122.6784)"
105,2024-11-04T09:00,7.9,79,2.5,45.5152,-122.6784,"(45.5152, -122.6784)"
106,2024-11-04T10:00,7.6,81,2.4,45.5152,-122.6784,"(45.5152, -122.6784)"
107,2024-11-04T11:00,7.3,100,1.8,45.5152,-122.6784,"(45.5152, -122.6784)"
108,2024-11-04T12:00,7.1,100,1.3,45.5152,-122.6784,"(45.5152, -122.6784)"
109,2024-11-04T13:00,7.6,100,1.8,45.5152,-122.6784,"(45.5152, -122.6784)"
110,2024-11-04T14:00,7.7,100,2.9,45.5152,-122.6784,"(45.5152, -122.6784)"
111,2024-11-04T15:00,7.9,100,4.5,45.5152,-122.6784,"(45.5152, -122.6784)"
112,2024-11-04T16:00,8.1,100,5.9,45.5152,-122.6784,"(45.5152, -122.6784)"
113,2024-11-04T17:00,8.2,100,6.5,45.5152,-122.6784,"(45.5152, -122.6784)"
114,2024-11-04T18:00,8.5,100,7.4,45.5152,-122.6784,"(45.5152, -122.6784)"
115,2024-11-04T19:00,9.0,100,6.6,45.5152,-122.6784,"(45.5152, -122.6784)"
116,2024-11-04T20:00,9.3,100,5.1,45.5152,-122.6784,"(45.5152, -122.6784)"
117,2024-11-04T21:00,9.7,100,4.3,45.5152,-122.6784,"(45.5152, -122.6784)"
118,2024-11-04T22:00,9.9,100,5.0,45.5152,-122.6784,"(45.5152, -122.6784)"
119,2024-11-04T23:00,10.3,100,6.1,45.5152,-122.6784,"(45.5152, -122.6784)"
120,2024-11-05T00:00,9.9,100,7.2,45.5152,-122.6784,"(45.5152, -122.6784)"
121,2024-11-05T01:00,9.9,100,8.4,45.5152,-122.6784,"(45.5152, -122.6784)"
122,2024-11-05T02:00,9.8,100,9.5,45.5152,-122.6784,"(45.5152, -122.6784)"
123,2024-11-05T03:00,9.6,100,10.0,45.5152,-122.6784,"(45.5152, -122.6784)"
124,2024-11-05T04:00,9.3,100,10.2,45.5152,-122.6784,"(45.5152, -122.6784)"
125,2024-11-05T05:00,8.8,100,10.6,45.5152,-122.6784,"(45.5152, -122.6784)"
126,2024-11-05T06:00,8.4,100,10.9,45.5152,-122.6784,"(45.5152, -122.6784)"
127,2024-11-05T07:00,8.2,91,9.7,45.5152,-122.6784,"(45.5152, -122.6784)"
128,2024-11-05T08:00,8.0,82,7.7,45.5152,-122.6784,"(45.5152, -122.6784)"
129,2024-11-05T09:00,7.9,73,6.4,45.5152,-122.6784,"(45.5152, -122.6784)"
130,2024-11-05T10:00,7.6,82,6.4,45.5152,-122.6784,"(45.5152, -122.6784)"
131,2024-11-05T11:00,7.3,91,7.6,45.5152,-122.6784,"(45.5152, -122.6784)"
132,2024-11-05T12:00,7.1,100,8.8,45.5152,-122.6784,"(45.5152, -122.6784)"
133,2024-11-05T13:00,6.8,100,9.8,45.5152,-122.6784,"(45.5152, -122.6784)"
134,2024-11-05T14:00,6.5,100,10.5,45.5152,-122.6784,"(45.5152, -122.6784)"
135,2024-11-05T15:00,6.6,100,11.1,45.5152,-122.6784,"(45.5152, -122.6784)"
136,2024-11-05T16:00,7.4,100,11.6,45.5152,-122.6784,"(45.5152, -122.6784)"
137,2024-11-05T17:00,8.6,100,12.3,45.5152,-122.6784,"(45.5152, -122.6784)"
138,2024-11-05T18:00,9.6,100,13.3,45.5152,-122.6784,"(45.5152, -122.6784)"
139,2024-11-05T19:00,10.4,90,15.4,45.5152,-122.6784,"(45.5152, -122.6784)"
140,2024-11-05T20:00,11.1,81,17.7,45.5152,-122.6784,"(45.5152, -122.6784)"
141,2024-11-05T21:00,11.5,71,18.7,45.5152,-122.6784,"(45.5152, -122.6784)"
142,2024-11-05T22:00,11.4,65,17.8,45.5152,-122.6784,"(45.5152, -122.6784)"
143,2024-11-05T23:00,11.0,58,16.0,45.5152,-122.6784,"(45.5152, -122.6784)"
144,2024-11-06T00:00,10.6,52,13.4,45.5152,-122.6784,"(45.5152, -122.6784)"
145,2024-11-06T01:00,10.2,52,10.3,45.5152,-122.6784,"(45.5152, -122.6784)"
146,2024-11-06T02:00,9.8,51,7.3,45.5152,-122.6784,"(45.5152, -122.6784)"
147,2024-11-06T03:00,9.4,51,5.1,45.5152,-122.6784,"(45.5152, -122.6784)"
148,2024-11-06T04:00,8.9,36,2.5,45.5152,-122.6784,"(45.5152, -122.6784)"
149,2024-11-06T05:00,8.3,22,0.7,45.5152,-122.6784,"(45.5152, -122.6784)"
150,2024-11-06T06:00,7.8,7,2.5,45.5152,-122.6784,"(45.5152, -122.6784)"
151,2024-11-06T07:00,7.4,8,3.3,45.5152,-122.6784,"(45.5152, -122.6784)"
152,2024-11-06T08:00,7.1,9,3.9,45.5152,-122.6784,"(45.5152, -122.6784)"
153,2024-11-06T09:00,6.7,10,4.1,45.5152,-122.6784,"(45.5152, -122.6784)"
154,2024-11-06T10:00,6.4,26,4.0,45.5152,-122.6784,"(45.5152, -122.6784)"
155,2024-11-06T11:00,6.0,42,3.6,45.5152,-122.6784,"(45.5152, -122.6784)"
156,2024-11-06T12:00,5.7,58,3.6,45.5152,-122.6784,"(45.5152, -122.6784)"
157,2024-11-06T13:00,5.5,69,3.6,45.5152,-122.6784,"(45.5152, -122.6784)"
158,2024-11-06T14:00,5.3,79,4.0,45.5152,-122.6784,"(45.5152, -122.6784)"
159,2024-11-06T15:00,5.4,90,4.4,45.5152,-122.6784,"(45.5152, -122.6784)"
160,2024-11-06T16:00,5.9,76,4.8,45.5152,-122.6784,"(45.5152, -122.6784)"
161,2024-11-06T17:00,6.7,63,5.2,45.5152,-122.6784,"(45.5152, -122.6784)"
162,2024-11-06T18:00,7.7,49,5.6,45.5152,-122.6784,"(45.5152, -122.6784)"
163,2024-11-06T19:00,8.9,37,6.4,45.5152,-122.6784,"(45.5152, -122.6784)"
164,2024-11-06T20:00,10.4,26,7.1,45.5152,-122.6784,"(45.5152, -122.6784)"
165,2024-11-06T21:00,11.4,14,7.4,45.5152,-122.6784,"(45.5152, -122.6784)"
166,2024-11-06T22:00,11.7,13,7.3,45.5152,-122.6784,"(45.5152, -122.6784)"
167,2024-11-06T23:00,11.7,11,7.2,45.5152,-122.6784,"(45.5152, -122.6784)"
168,2024-10-31T00:00,9.4,98,7.6,45.5152,-122.6584,"(45.5152, -122.6584)"
169,2024-10-31T01:00,8.5,100,9.0,45.5152,-122.6584,"(45.5152, -122.6584)"
170,2024-10-31T02:00,7.9,100,7.7,45.5152,-122.6584,"(45.5152, -122.6584)"
171,2024-10-31T03:00,7.7,99,6.8,45.5152,-122.6584,"(45.5152, -122.6584)"
172,2024-10-31T04:00,7.7,100,4.8,45.5152,-122.6584,"(45.5152, -122.6584)"
173,2024-10-31T05:00,7.8,100,9.4,45.5152,-122.6584,"(45.5152, -122.6584)"
174,2024-10-31T06:00,7.3,79,5.8,45.5152,-122.6584,"(45.5152, -122.6584)"
175,2024-10-31T07:00,7.0,51,8.4,45.5152,-122.6584,"(45.5152, -122.6584)"
176,2024-10-31T08:00,6.6,100,7.9,45.5152,-122.6584,"(45.5152, -122.6584)"
177,2024-10-31T09:00,6.8,57,9.8,45.5152,-122.6584,"(45.5152, -122.6584)"
178,2024-10-31T10:00,6.3,100,8.2,45.5152,-122.6584,"(45.5152, -122.6584)"
179,2024-10-31T11:00,6.5,100,8.4,45.5152,-122.6584,"(45.5152, -122.6584)"
180,2024-10-31T12:00,5.9,100,6.8,45.5152,-122.6584,"(45.5152, -122.6584)"
181,2024-10-31T13:00,5.9,100,8.4,45.5152,-122.6584,"(45.5152, -122.6584)"
182,2024-10-31T14:00,5.6,100,6.9,45.5152,-122.6584,"(45.5152, -122.6584)"
183,2024-10-31T15:00,6.0,100,6.5,45.5152,-122.6584,"(45.5152, -122.6584)"
184,2024-10-31T16:00,6.5,66,7.0,45.5152,-122.6584,"(45.5152, -122.6584)"
185,2024-10-31T17:00,7.8,100,13.1,45.5152,-122.6584,"(45.5152, -122.6584)"
186,2024-10-31T18:00,8.1,100,14.6,45.5152,-122.6584,"(45.5152, -122.6584)"
187,2024-10-31T19:00,9.2,100,14.8,45.5152,-122.6584,"(45.5152, -122.6584)"
188,2024-10-31T20:00,8.8,100,12.7,45.5152,-122.6584,"(45.5152, -122.6584)"
189,2024-10-31T21:00,10.0,100,12.9,45.5152,-122.6584,"(45.5152, -122.6584)"
190,2024-10-31T22:00,10.3,100,12.0,45.5152,-122.6584,"(45.5152, -122.6584)"
191,2024-10-31T23:00,10.4,100,12.1,45.5152,-122.6584,"(45.5152, -122.6584)"
192,2024-11-01T00:00,9.9,100,15.9,45.5152,-122.6584,"(45.5152, -122.6584)"
193,2024-11-01T01:00,9.2,100,13.7,45.5152,-122.6584,"(45.5152, -122.6584)"
194,2024-11-01T02:00,8.6,100,12.3,45.5152,-122.6584,"(45.5152, -122.6584)"
195,2024-11-01T03:00,8.6,100,14.0,45.5152,-122.6584,"(45.5152, -122.6584)"
196,2024-11-01T04:00,8.5,100,15.2,45.5152,-122.6584,"(45.5152, -122.6584)"
197,2024-11-01T05:00,8.3,100,7.7,45.5152,-122.6584,"(45.5152, -122.6584)"
198,2024-11-01T06:00,8.3,100,7.4,45.5152,-122.6584,"(45.5152, -122.6584)"
199,2024-11-01T07:00,8.5,100,15.2,45.5152,-122.6584,"(45.5152, -122.6584)"
200,2024-11-01T08:00,8.4,100,12.7,45.5152,-122.6584,"(45.5152, -122.6584)"
201,2024-11-01T09:00,8.8,100,13.2,45.5152,-122.6584,"(45.5152, -122.6584)"
202,2024-11-01T10:00,8.7,100,14.5,45.5152,-122.6584,"(45.5152, -122.6584)"
203,2024-11-01T11:00,8.6,100,12.6,45.5152,-122.6584,"(45.5152, -122.6584)"
204,2024-11-01T12:00,8.6,100,14.0,45.5152,-122.6584,"(45.5152, -122.6584)"
205,2024-11-01T13:00,8.9,100,15.6,45.5152,-122.6584,"(45.5152, -122.6584)"
206,2024-11-01T14:00,9.5,100,16.5,45.5152,-122.6584,"(45.5152, -122.6584)"
207,2024-11-01T15:00,9.8,100,13.5,45.5152,-122.6584,"(45.5152, -122.6584)"
208,2024-11-01T16:00,10.4,100,21.2,45.5152,-122.6584,"(45.5152, -122.6584)"
209,2024-11-01T17:00,10.9,100,25.3,45.5152,-122.6584,"(45.5152, -122.6584)"
210,2024-11-01T18:00,11.8,89,25.2,45.5152,-122.6584,"(45.5152, -122.6584)"
211,2024-11-01T19:00,12.1,100,24.4,45.5152,-122.6584,"(45.5152, -122.6584)"
212,2024-11-01T20:00,12.1,100,28.1,45.5152,-122.6584,"(45.5152, -122.6584)"
213,2024-11-01T21:00,13.1,63,19.4,45.5152,-122.6584,"(45.5152, -122.6584)"
214,2024-11-01T22:00,12.9,100,8.7,45.5152,-122.6584,"(45.5152, -122.6584)"
215,2024-11-01T23:00,12.5,100,6.6,45.5152,-122.6584,"(45.5152, -122.6584)"
216,2024-11-02T00:00,12.3,100,5.1,45.5152,-122.6584,"(45.5152, -122.6584)"
217,2024-11-02T01:00,10.1,100,12.2,45.5152,-122.6584,"(45.5152, -122.6584)"
218,2024-11-02T02:00,10.2,100,13.7,45.5152,-122.6584,"(45.5152, -122.6584)"
219,2024-11-02T03:00,9.8,37,12.0,45.5152,-122.6584,"(45.5152, -122.6584)"
220,2024-11-02T04:00,9.6,84,9.7,45.5152,-122.6584,"(45.5152, -122.6584)"
221,2024-11-02T05:00,9.9,93,6.6,45.5152,-122.6584,"(45.5152, -122.6584)"
222,2024-11-02T06:00,10.0,100,4.1,45.5152,-122.6584,"(45.5152, -122.6584)"
223,2024-11-02T07:00,9.6,100,1.5,45.5152,-122.6584,"(45.5152, -122.6584)"
224,2024-11-02T08:00,9.2,100,2.6,45.5152,-122.6584,"(45.5152, -122.6584)"
225,2024-11-02T09:00,9.1,100,6.3,45.5152,-122.6584,"(45.5152, -122.6584)"
226,2024-11-02T10:00,8.6,100,7.5,45.5152,-122.6584,"(45.5152, -122.6584)"
227,2024-11-02T11:00,8.8,100,6.0,45.5152,-122.6584,"(45.5152, -122.6584)"
228,2024-11-02T12:00,8.8,100,6.2,45.5152,-122.6584,"(45.5152, -122.6584)"
229,2024-11-02T13:00,8.3,100,6.1,45.5152,-122.6584,"(45.5152, -122.6584)"
230,2024-11-02T14:00,8.4,100,7.0,45.5152,-122.6584,"(45.5152, -122.6584)"
231,2024-11-02T15:00,7.7,100,5.8,45.5152,-122.6584,"(45.5152, -122.6584)"
232,2024-11-02T16:00,8.3,100,4.4,45.5152,-122.6584,"(45.5152, -122.6584)"
233,2024-11-02T17:00,9.0,100,6.8,45.5152,-122.6584,"(45.5152, -122.6584)"
234,2024-11-02T18:00,10.1,87,11.4,45.5152,-122.6584,"(45.5152, -122.6584)"
235,2024-11-02T19:00,11.4,99,10.2,45.5152,-122.6584,"(45.5152, -122.6584)"
236,2024-11-02T20:00,12.7,100,9.5,45.5152,-122.6584,"(45.5152, -122.6584)"
237,2024-11-02T21:00,13.4,100,9.2,45.5152,-122.6584,"(45.5152, -122.6584)"
238,2024-11-02T22:00,13.6,100,10.2,45.5152,-122.6584,"(45.5152, -122.6584)"
239,2024-11-02T23:00,13.6,100,9.9,45.5152,-122.6584,"(45.5152, -122.6584)"
240,2024-11-03T00:00,12.9,69,13.0,45.5152,-122.6584,"(45.5152, -122.6584)"
241,2024-11-03T01:00,11.5,13,9.9,45.5152,-122.6584,"(45.5152, -122.6584)"
242,2024-11-03T02:00,11.2,0,7.2,45.5152,-122.6584,"(45.5152, -122.6584)"
243,2024-11-03T03:00,10.9,79,5.4,45.5152,-122.6584,"(45.5152, -122.6584)"
244,2024-11-03T04:00,10.4,100,4.8,45.5152,-122.6584,"(45.5152, -122.6584)"
245,2024-11-03T05:00,10.2,100,4.9,45.5152,-122.6584,"(45.5152, -122.6584)"
246,2024-11-03T06:00,9.6,100,3.9,45.5152,-122.6584,"(45.5152, -122.6584)"
247,2024-11-03T07:00,9.5,100,4.5,45.5152,-122.6584,"(45.5152, -122.6584)"
248,2024-11-03T08:00,9.4,100,5.7,45.5152,-122.6584,"(45.5152, -122.6584)"
249,2024-11-03T09:00,9.4,100,7.7,45.5152,-122.6584,"(45.5152, -122.6584)"
250,2024-11-03T10:00,9.2,100,6.4,45.5152,-122.6584,"(45.5152, -122.6584)"
251,2024-11-03T11:00,9.2,100,6.2,45.5152,-122.6584,"(45.5152, -122.6584)"
252,2024-11-03T12:00,9.2,100,3.7,45.5152,-122.6584,"(45.5152, -122.6584)"
253,2024-11-03T13:00,9.2,100,5.8,45.5152,-122.6584,"(45.5152, -122.6584)"
254,2024-11-03T14:00,9.2,100,7.7,45.5152,-122.6584,"(45.5152, -122.6584)"
255,2024-11-03T15:00,9.2,100,7.1,45.5152,-122.6584,"(45.5152, -122.6584)"
256,2024-11-03T16:00,9.3,99,3.9,45.5152,-122.6584,"(45.5152, -122.6584)"
257,2024-11-03T17:00,10.4,100,4.8,45.5152,-122.6584,"(45.5152, -122.6584)"
258,2024-11-03T18:00,11.0,90,4.7,45.5152,-122.6584,"(45.5152, -122.6584)"
259,2024-11-03T19:00,11.7,100,5.2,45.5152,-122.6584,"(45.5152, -122.6584)"
260,2024-11-03T20:00,11.6,100,5.3,45.5152,-122.6584,"(45.5152, -122.6584)"
261,2024-11-03T21:00,12.8,100,4.7,45.5152,-122.6584,"(45.5152, -122.6584)"
262,2024-11-03T22:00,12.7,100,4.1,45.5152,-122.6584,"(45.5152, -122.6584)"
263,2024-11-03T23:00,12.8,65,8.0,45.5152,-122.6584,"(45.5152, -122.6584)"
264,2024-11-04T00:00,12.2,38,9.4,45.5152,-122.6584,"(45.5152, -122.6584)"
265,2024-11-04T01:00,10.8,25,6.3,45.5152,-122.6584,"(45.5152, -122.6584)"
266,2024-11-04T02:00,10.3,100,4.3,45.5152,-122.6584,"(45.5152, -122.6584)"
267,2024-11-04T03:00,10.0,67,4.5,45.5152,-122.6584,"(45.5152, -122.6584)"
268,2024-11-04T04:00,9.6,100,3.6,45.5152,-122.6584,"(45.5152, -122.6584)"
269,2024-11-04T05:00,9.3,100,4.0,45.5152,-122.6584,"(45.5152, -122.6584)"
270,2024-11-04T06:00,8.9,100,2.3,45.5152,-122.6584,"(45.5152, -122.6584)"
271,2024-11-04T07:00,8.6,100,1.9,45.5152,-122.6584,"(45.5152, -122.6584)"
272,2024-11-04T08:00,8.2,100,1.8,45.5152,-122.6584,"(45.5152, -122.6584)"
273,2024-11-04T09:00,8.0,79,2.5,45.5152,-122.6584,"(45.5152, -122.6584)"
274,2024-11-04T10:00,7.7,81,2.4,45.5152,-122.6584,"(45.5152, -122.6584)"
275,2024-11-04T11:00,7.3,100,1.8,45.5152,-122.6584,"(45.5152, -122.6584)"
276,2024-11-04T12:00,7.2,100,1.3,45.5152,-122.6584,"(45.5152, -122.6584)"
277,2024-11-04T13:00,7.6,100,1.8,45.5152,-122.6584,"(45.5152, -122.6584)"
278,2024-11-04T14:00,7.8,100,2.9,45.5152,-122.6584,"(45.5152, -122.6584)"
279,2024-11-04T15:00,7.9,100,4.5,45.5152,-122.6584,"(45.5152, -122.6584)"
280,2024-11-04T16:00,8.1,100,5.9,45.5152,-122.6584,"(45.5152, -122.6584)"
281,2024-11-04T17:00,8.3,100,6.5,45.5152,-122.6584,"(45.5152, -122.6584)"
282,2024-11-04T18:00,8.6,100,7.4,45.5152,-122.6584,"(45.5152, -122.6584)"
283,2024-11-04T19:00,9.0,100,6.6,45.5152,-122.6584,"(45.5152, -122.6584)"
284,2024-11-04T20:00,9.4,100,5.1,45.5152,-122.6584,"(45.5152, -122.6584)"
